TelegramBotImageSearch.py[LINE:200]# INFO     [2016-12-02 22:38:54,146]  Start the bot. 
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:40,471]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:45,783]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039553&timeout=20 HTTP/1.1" 200 289
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:45,799]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:45,799]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:46,104]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendMessage?chat_id=288164914&text=%D0%9E%D0%B6%D0%B8%D0%B4%D0%B0%D0%B9%D1%82%D0%B5%2C+%D0%B8%D0%B4%D1%91%D1%82+%D0%BF%D0%BE%D0%B8%D1%81%D0%BA+%D0%B8%D0%B7%D0%BE%D0%B1%D1%80%D0%B0%D0%B6%D0%B5%D0%BD%D0%B8%D0%B9... HTTP/1.1" 200 394
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:46,104]  Starting new HTTPS connection (1): www.google.ru
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:46,354]  https://www.google.ru:443 "GET /search?q=%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F&newwindow=1&source=lnms&tbm=isch&tbs=isz:ex,iszw:1920,iszh:1080 HTTP/1.1" 200 None
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:40:47,080]  Starting new HTTP connection (1): www.aviabilet.ru
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:47,315]  http://www.aviabilet.ru:80 "GET /uploads/default/posts/2248/a14415dcc175771a2bff797ba86bb9b2dc4cbc27.jpeg HTTP/1.1" 200 509716
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:40:47,768]  Starting new HTTP connection (1): oboi-colibri.ru
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:48,096]  http://oboi-colibri.ru:80 "GET /wp-content/uploads/2013/12/gerb-russia.jpg HTTP/1.1" 200 977960
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:40:49,041]  Starting new HTTP connection (1): www.zastavki.com
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:49,245]  http://www.zastavki.com:80 "GET /pictures/originals/2015/World___Russia_Chistopole_village__Novosibirsk_Region_096642_.jpg HTTP/1.1" 200 487023
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:40:50,004]  Starting new HTTP connection (1): www.zastavki.com
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:50,144]  http://www.zastavki.com:80 "GET /pictures/originals/2013/World___Russia_Huge_Moscow_048351_.jpg HTTP/1.1" 200 1223429
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:40:51,754]  Starting new HTTP connection (1): www.zastavki.com
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:51,902]  http://www.zastavki.com:80 "GET /pictures/originals/2015/World___Russia_Church_of_the_Intercession_on_the_Nerl_096644_.jpg HTTP/1.1" 200 496963
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:40:54,312]  Starting new HTTPS connection (1): i.ytimg.com
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:54,527]  https://i.ytimg.com:443 "GET /vi/JLesB4EQQrI/maxresdefault.jpg HTTP/1.1" 200 165015
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:40:54,842]  Starting new HTTP connection (1): uchulive.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:40:56,052]  http://uchulive.org:80 "GET /wp-content/uploads/2015/03/%D0%B2%D0%BE%D0%B9%D0%BD%D1%8B-%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F-%D0%A0%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B5-%D0%B4%D1%80%D1%83%D0%B6%D0%B8%D0%BD%D0%BD%D0%B8%D0%BA%D0%B8-602019.jpeg HTTP/1.1" 200 700802
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:40:57,170]  Starting new HTTP connection (1): stranyplanety.ru
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:02,669]  http://stranyplanety.ru:80 "GET /wp-content/uploads/2016/04/Puteshestvie-po-Rossii.-CHto-nuzhno-znat-o-takom-otdyhe.jpg HTTP/1.1" 200 522242
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:02,856]  Starting new HTTPS connection (1): i.ytimg.com
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:03,543]  https://i.ytimg.com:443 "GET /vi/G2XAv0kIa2g/maxresdefault.jpg HTTP/1.1" 200 85785
connectionpool.py[LINE:212]# DEBUG    [2016-12-02 22:41:03,740]  Starting new HTTP connection (1): www.zastavki.com
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:03,885]  http://www.zastavki.com:80 "GET /pictures/originals/2015/World___Russia_Monastery_in_Solovki_094770_.jpg HTTP/1.1" 200 371385
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:04,524]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:05,795]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 794
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:05,807]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:06,159]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039554&timeout=20 HTTP/1.1" 200 23
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:06,173]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:07,456]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 792
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:07,472]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:09,092]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 792
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:09,092]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:10,349]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 792
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:10,360]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:11,577]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 792
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:11,594]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:12,495]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 790
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:12,511]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:13,667]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 792
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:13,683]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:15,691]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 792
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:15,691]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:16,597]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 798
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:16,597]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:17,739]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendPhoto?chat_id=288164914 HTTP/1.1" 200 791
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:17,747]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:18,059]  https://api.telegram.org:443 "POST /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/sendMessage?chat_id=288164914&text=%D0%9F%D0%BE%D0%B8%D1%81%D0%BA+%D0%B7%D0%B0%D0%B2%D0%B5%D1%80%D1%88%D1%91%D0%BD.&reply_markup=%7B%22keyboard%22%3A+%5B%5B%7B%22text%22%3A+%22%2Fhelp%22%7D%2C+%7B%22text%22%3A+%22%2Fabout%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsize%22%7D%2C+%7B%22text%22%3A+%22%2Fnumber%22%7D%5D%2C+%5B%7B%22text%22%3A+%22%2Fsettings%22%7D%5D%5D%7D HTTP/1.1" 200 299
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:26,465]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039554&timeout=20 HTTP/1.1" 200 23
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:26,480]  Starting new HTTPS connection (1): api.telegram.org
connectionpool.py[LINE:400]# DEBUG    [2016-12-02 22:41:47,299]  https://api.telegram.org:443 "GET /bot195629794:AAE_sDnGaDmdcVozkKMSn9G88ckR413Rheg/getUpdates?offset=915039554&timeout=20 HTTP/1.1" 200 23
connectionpool.py[LINE:809]# DEBUG    [2016-12-02 22:41:47,312]  Starting new HTTPS connection (1): api.telegram.org
